"StofCV";"nInNm";"fInNm";"NBase";"NInNmX";"NSaltEstr";"FBase";"FInNmX";"FSaltEstr";"Amb";"Hosp"
"00720";"flavonoïden";"flavonoïdes";"flavonoïden";"[plantaardig]";"_";"flavonoïdes";"[végétal]";"_";true;false
"02122";"bosutinib";"bosutinib";"bosutinib";"watervrij";"_";"bosutinib";"anhydre";"_";true;false
"01431";"polidocanol";"polidocanol";"polidocanol";"syn lauromacrogol 400";"_";"polidocanol";"syn lauromacrogol 400";"_";true;false
"00405";"clofarabine";"clofarabine";"clofarabine";"_";"_";"clofarabine";"_";"_";true;false
"02081";"dasatinib";"dasatinib";"dasatinib";"watervrij";"_";"dasatinib";"anhydre";"_";true;false
"00408";"clomipramine";"clomipramine";"clomipramine";"_";"_";"clomipramine";"_";"_";true;false
"00411";"clonidine";"clonidine";"clonidine";"_";"_";"clonidine";"_";"_";true;false
"01886";"crizotinib";"crizotinib";"crizotinib";"_";"_";"crizotinib";"_";"_";true;false
"01469";"proguanil";"proguanil";"proguanil";"_";"_";"proguanil";"_";"_";true;false
"01478";"propofol";"propofol";"propofol";"_";"_";"propofol";"_";"_";true;false
"01971";"latex";"latex";"latex";"_";"_";"latex";"_";"_";true;false
"00217";"bisacodyl";"bisacodyl";"bisacodyl";"_";"_";"bisacodyl";"_";"_";true;false
"01970";"kippenei-eiwit";"protéines d'œuf de poulet";"kippenei-eiwit";"_";"_";"protéines d'œuf de poulet";"_";"_";true;false
"00489";"desloratadine";"desloratadine";"desloratadine";"_";"_";"desloratadine";"_";"_";true;false
"00570";"doxylamine";"doxylamine";"doxylamine";"_";"_";"doxylamine";"_";"_";true;false
"00542";"dobutamine";"dobutamine";"dobutamine";"_";"_";"dobutamine";"_";"_";true;false
"01489";"prothipendyl";"prothipendyl";"prothipendyl";"_";"_";"prothipendyl";"_";"_";true;false
"01493";"prucalopride";"prucalopride";"prucalopride";"_";"_";"prucalopride";"_";"_";true;false
"00484";"degarelix";"dégarélix";"degarelix";"_";"_";"dégarélix";"_";"_";true;false
"01498";"pyrazinamide";"pyrazinamide";"pyrazinamide";"_";"_";"pyrazinamide";"_";"_";true;false
"01499";"pyridostigmine";"pyridostigmine";"pyridostigmine";"_";"_";"pyridostigmine";"_";"_";true;false
"01501";"pyridoxine";"pyridoxine";"pyridoxine";"_";"_";"pyridoxine";"_";"_";true;false
"01506";"quinagolide";"quinagolide";"quinagolide";"_";"_";"quinagolide";"_";"_";true;false
"01508";"quinapril";"quinapril";"quinapril";"_";"_";"quinapril";"_";"_";true;false
"00625";"ergotamine";"ergotamine";"ergotamine";"_";"_";"ergotamine";"_";"_";true;false
"00730";"fludarabine";"fludarabine";"fludarabine";"_";"_";"fludarabine";"_";"_";true;false
"00642";"estramustine";"estramustine";"estramustine";"_";"_";"estramustine";"_";"_";true;false
"00456";"cytarabine";"cytarabine";"cytarabine";"_";"_";"cytarabine";"_";"_";true;false
"00777";"foscarnet";"foscarnet";"foscarnet";"_";"_";"foscarnet";"_";"_";true;false
"01502";"pyridoxine hydrochloride";"pyridoxine chlorhydrate";"pyridoxine";"_";"hydrochloride";"pyridoxine";"_";"chlorhydrate";true;false
"01551";"ritodrine";"ritodrine";"ritodrine";"_";"_";"ritodrine";"_";"_";true;false
"01558";"rizatriptan";"rizatriptan";"rizatriptan";"_";"_";"rizatriptan";"_";"_";true;false
"01366";"parecoxib";"parécoxib";"parecoxib";"_";"_";"parécoxib";"_";"_";true;false
"01850";"zafirlukast";"zafirlukast";"zafirlukast";"_";"_";"zafirlukast";"_";"_";true;false
"01456";"prednisolon caproaat";"prednisolone caproate";"prednisolon";"_";"caproaat";"prednisolone";"_";"caproate";true;false
"01562";"romiplostim";"romiplostim";"romiplostim";"[biologisch, biosynthetisch]";"_";"romiplostim";"[biologique, biosynthétique]";"_";true;false
"01851";"zidovudine";"zidovudine";"zidovudine";"_";"_";"zidovudine";"_";"_";true;false
"01573";"rotigotine";"rotigotine";"rotigotine";"_";"_";"rotigotine";"_";"_";true;false
"01969";"gist";"levure";"gist";"_";"_";"levure";"_";"_";true;false
"01552";"ritodrine hydrochloride";"ritodrine chlorhydrate";"ritodrine";"_";"hydrochloride";"ritodrine";"_";"chlorhydrate";true;false
"01559";"rizatriptan benzoaat";"rizatriptan benzoate";"rizatriptan";"_";"benzoaat";"rizatriptan";"_";"benzoate";true;false
"01561";"rocuronium bromide";"rocuronium bromure";"rocuronium";"_";"bromide";"rocuronium";"_";"bromure";true;false
"00864";"hyaluronzuur";"acide hyaluronique";"hyaluronzuur";"_";"_";"acide hyaluronique";"_";"_";true;false
"01576";"rufinamide";"rufinamide";"rufinamide";"_";"_";"rufinamide";"_";"_";true;false
"01580";"salbutamol";"salbutamol";"salbutamol";"_";"_";"salbutamol";"_";"_";true;false
"01591";"saquinavir";"saquinavir";"saquinavir";"_";"_";"saquinavir";"_";"_";true;false
"01604";"sertraline";"sertraline";"sertraline";"_";"_";"sertraline";"_";"_";true;false
"01377";"pazopanib";"pazopanib";"pazopanib";"_";"_";"pazopanib";"_";"_";true;false
"01389";"pentamidine";"pentamidine";"pentamidine";"_";"_";"pentamidine";"_";"_";true;false
"01964";"aluminium";"aluminium";"aluminium";"_";"_";"aluminium";"_";"_";true;false
"01616";"sirolimus";"sirolimus";"sirolimus";"_";"_";"sirolimus";"_";"_";true;false
"01391";"pentazocine";"pentazocine";"pentazocine";"_";"_";"pentazocine";"_";"_";true;false
"00514";"didanosine";"didanosine";"didanosine";"_";"_";"didanosine";"_";"_";true;false
"00539";"disopyramide";"disopyramide";"disopyramide";"_";"_";"disopyramide";"_";"_";true;false
"00545";"docosanol";"docosanol";"docosanol";"_";"_";"docosanol";"_";"_";true;false
"00439";"colistimethaat";"colistiméthate";"colistimethaat";"_";"_";"colistiméthate";"_";"_";true;false
"01963";"adjuvans";"adjuvant";"adjuvans";"_";"_";"adjuvant";"_";"_";true;false
"00522";"difterie-anatoxine";"anatoxine diphtérique";"difterie-anatoxine";"[bacterieel, biologisch]";"_";"anatoxine diphtérique";"[bactérien, biologique]";"_";true;false
"00598";"enoxaparine";"énoxaparine";"enoxaparine";"[biologisch, darmslijmvlies varken]";"_";"énoxaparine";"[biologique, muqueuse intestinale de porc]";"_";true;false
"01464";"procyclidine";"procyclidine";"procyclidine";"_";"_";"procyclidine";"_";"_";true;false
"00603";"eosine";"éosine";"eosine";"_";"_";"éosine";"_";"_";true;false
"01429";"pneumokokken, 23 types";"pneumocoques, 23 types";"pneumokokken, 23 types";"[bacterieel, biologisch]";"_";"pneumocoques, 23 types";"[bactérien, biologique]";"_";true;false
"01228";"naftidrofuryl waterstofoxalaat";"naftidrofuryl hydrogénooxalate";"naftidrofuryl";"_";"waterstofoxalaat";"naftidrofuryl";"_";"hydrogénooxalate";true;false
"01941";"riociguat";"riociguat";"riociguat";"_";"_";"riociguat";"_";"_";true;false
"01629";"sorbitol";"sorbitol";"sorbitol";"_";"_";"sorbitol";"_";"_";true;false
"01630";"sotalol";"sotalol";"sotalol";"_";"_";"sotalol";"_";"_";true;false
"01636";"stavudine";"stavudine";"stavudine";"_";"_";"stavudine";"_";"_";true;false
"01638";"stiripentol";"stiripentol";"stiripentol";"_";"_";"stiripentol";"_";"_";true;false
"01641";"sufentanil";"sufentanil";"sufentanil";"_";"_";"sufentanil";"_";"_";true;false
"00061";"allergeenextract van 5 grassoorten 300 IR";"extrait allergénique de 5 graminées 300 IR";"allergeenextract van 5 grassoorten 300 IR";"[biologisch, plantaardig]";"_";"extrait allergénique de 5 graminées 300 IR";"[biologique, végétal]";"_";true;false
"00060";"allergeenextract van 5 grassoorten 100 IR";"extrait allergénique de 5 graminées 100 IR";"allergeenextract van 5 grassoorten 100 IR";"[biologisch, plantaardig]";"_";"extrait allergénique de 5 graminées 100 IR";"[biologique, végétal]";"_";true;false
"01654";"sulfasalazine";"sulfasalazine";"sulfasalazine";"_";"_";"sulfasalazine";"_";"_";true;false
"01656";"sulpiride";"sulpiride";"sulpiride";"_";"_";"sulpiride";"_";"_";true;false
"01657";"sumatriptan";"sumatriptan";"sumatriptan";"_";"_";"sumatriptan";"_";"_";true;false
"01659";"sunitinib";"sunitinib";"sunitinib";"_";"_";"sunitinib";"_";"_";true;false
"02115";"tacalcitol";"tacalcitol";"tacalcitol";"watervrij";"_";"tacalcitol";"anhydre";"_";true;false
"01643";"sugammadex";"sugammadex";"sugammadex";"_";"_";"sugammadex";"_";"_";true;false
"00045";"alfacalcidol";"alfacalcidol";"alfacalcidol";"_";"_";"alfacalcidol";"_";"_";true;false
"00062";"allopurinol";"allopurinol";"allopurinol";"_";"_";"allopurinol";"_";"_";true;false
"01667";"tadalafil";"tadalafil";"tadalafil";"_";"_";"tadalafil";"_";"_";true;false
"01293";"nortriptyline";"nortriptyline";"nortriptyline";"_";"_";"nortriptyline";"_";"_";true;false
"01882";"catumaxomab";"catumaxomab";"catumaxomab";"[biologisch, biosynthetisch]";"_";"catumaxomab";"[biologique, biosynthétique]";"_";true;false
"01669";"tafluprost";"tafluprost";"tafluprost";"_";"_";"tafluprost";"_";"_";true;false
"01675";"tazobactam";"tazobactam";"tazobactam";"_";"_";"tazobactam";"_";"_";true;false
"01681";"telmisartan";"telmisartan";"telmisartan";"_";"_";"telmisartan";"_";"_";true;false
"01693";"terbinafine";"terbinafine";"terbinafine";"_";"_";"terbinafine";"_";"_";true;false
"01453";"prazosine hydrochloride";"prazosine chlorhydrate";"prazosine";"_";"hydrochloride";"prazosine";"_";"chlorhydrate";true;false
"00066";"alprostadil";"alprostadil";"alprostadil";"_";"_";"alprostadil";"_";"_";true;false
"00212";"bilastine";"bilastine";"bilastine";"_";"_";"bilastine";"_";"_";true;false
"00213";"bimatoprost";"bimatoprost";"bimatoprost";"_";"_";"bimatoprost";"_";"_";true;false
"01695";"teriparatide";"tériparatide";"teriparatide";"[biologisch, biosynthetisch]";"_";"tériparatide";"[biologique, biosynthétique]";"_";true;false
"01696";"terlipressine";"terlipressine";"terlipressine";"_";"_";"terlipressine";"_";"_";true;false
"00665";"eucalyptol";"eucalyptol";"eucalyptol";"_";"_";"eucalyptol";"_";"_";true;false
"01713";"thalidomide";"thalidomide";"thalidomide";"_";"_";"thalidomide";"_";"_";true;false
"01719";"thiamine";"thiamine";"thiamine";"_";"_";"thiamine";"_";"_";true;false
"01723";"thymol";"thymol";"thymol";"_";"_";"thymol";"_";"_";true;false
"00605";"epinastine";"épinastine";"epinastine";"_";"_";"épinastine";"_";"_";true;false
"01209";"moroctocog alfa";"moroctocog alfa";"moroctocog alfa";"[biologisch, biosynthetisch]";"_";"moroctocog alfa";"[biologique, biosynthétique]";"_";true;false
"01727";"tiagabine";"tiagabine";"tiagabine";"_";"_";"tiagabine";"_";"_";true;false
"01729";"tiapride";"tiapride";"tiapride";"_";"_";"tiapride";"_";"_";true;false
"01733";"ticlopidine";"ticlopidine";"ticlopidine";"_";"_";"ticlopidine";"_";"_";true;false
"01737";"tilidine";"tilidine";"tilidine";"_";"_";"tilidine";"_";"_";true;false
"01739";"timolol";"timolol";"timolol";"_";"_";"timolol";"_";"_";true;false
"01745";"tiotropium";"tiotropium";"tiotropium";"_";"_";"tiotropium";"_";"_";true;false
"01388";"penciclovir";"penciclovir";"penciclovir";"_";"_";"penciclovir";"_";"_";true;false
"01747";"tipranavir";"tipranavir";"tipranavir";"_";"_";"tipranavir";"_";"_";true;false
"01748";"tirofiban";"tirofiban";"tirofiban";"_";"_";"tirofiban";"_";"_";true;false
"01751";"tizanidine";"tizanidine";"tizanidine";"_";"_";"tizanidine";"_";"_";true;false
"01755";"tocilizumab";"tocilizumab";"tocilizumab";"[biologisch, biosynthetisch]";"_";"tocilizumab";"[biologique, biosynthétique]";"_";true;false
"00286";"captopril";"captopril";"captopril";"_";"_";"captopril";"_";"_";true;false
"00116";"apixaban";"apixaban";"apixaban";"_";"_";"apixaban";"_";"_";true;false
"00717";"fingolimod";"fingolimod";"fingolimod";"_";"_";"fingolimod";"_";"_";true;false
"01728";"tiagabine hydrochloride";"tiagabine chlorhydrate";"tiagabine";"_";"hydrochloride";"tiagabine";"_";"chlorhydrate";true;false
"00728";"flucloxacilline natrium";"flucloxacilline sodium";"flucloxacilline";"monohydraat";"natrium";"flucloxacilline";"monohydraté";"sodium";true;false
"01131";"mepyramine";"mépyramine";"mepyramine";"_";"_";"mépyramine";"_";"_";true;false
"01012";"lanthaan";"lanthane";"lanthaan";"_";"_";"lanthane";"_";"_";true;false
"00459";"dabigatran";"dabigatran";"dabigatran";"_";"_";"dabigatran";"_";"_";true;false
"01141";"metamizol";"métamizole";"metamizol";"_";"_";"métamizole";"_";"_";true;false
"01126";"Mentha x piperita";"Mentha x piperita";"Mentha x piperita";"[plantaardig]";"_";"Mentha x piperita";"[végétal]";"_";true;false
"00028";"adalimumab";"adalimumab";"adalimumab";"[biologisch, biosynthetisch]";"_";"adalimumab";"[biologique, biosynthétique]";"_";true;false
"00238";"brinzolamide";"brinzolamide";"brinzolamide";"_";"_";"brinzolamide";"_";"_";true;false
"01744";"tioguanine";"tioguanine";"tioguanine";"_";"_";"tioguanine";"_";"_";true;false
"00750";"flupentixol";"flupentixol";"flupentixol";"_";"_";"flupentixol";"_";"_";true;false
"00271";"calcitriol";"calcitriol";"calcitriol";"_";"_";"calcitriol";"_";"_";true;false
"00454";"cyproteron";"cyprotérone";"cyproteron";"_";"_";"cyprotérone";"_";"_";true;false
"00781";"fosinopril";"fosinopril";"fosinopril";"_";"_";"fosinopril";"_";"_";true;false
"00786";"frovatriptan";"frovatriptan";"frovatriptan";"_";"_";"frovatriptan";"_";"_";true;false
"00788";"fulvestrant";"fulvestrant";"fulvestrant";"_";"_";"fulvestrant";"_";"_";true;false
"00790";"fusafungine";"fusafungine";"fusafungine";"_";"_";"fusafungine";"_";"_";true;false
"00798";"gadodiamide";"gadodiamide";"gadodiamide";"_";"_";"gadodiamide";"_";"_";true;false
"01913";"sofosbuvir";"sofosbuvir";"sofosbuvir";"_";"_";"sofosbuvir";"_";"_";true;false
"00287";"carbachol";"carbachol";"carbachol";"_";"_";"carbachol";"_";"_";true;false
"00290";"carbidopa";"carbidopa";"carbidopa";"_";"_";"carbidopa";"_";"_";true;false
"00275";"calcium gluconolactaat";"calcium gluconolactate";"calcium";"_";"gluconolactaat";"calcium";"_";"gluconolactate";true;false
"00293";"carboplatine";"carboplatine";"carboplatine";"_";"_";"carboplatine";"_";"_";true;false
"01595";"scopolamine";"scopolamine";"scopolamine";"_";"_";"scopolamine";"_";"_";true;false
"01560";"rocuronium";"rocuronium";"rocuronium";"_";"_";"rocuronium";"_";"_";true;false
"01768";"tramadol";"tramadol";"tramadol";"_";"_";"tramadol";"_";"_";true;false
"00823";"glibenclamide";"glibenclamide";"glibenclamide";"_";"_";"glibenclamide";"_";"_";true;false
"01488";"proteïnen";"protéines";"proteïnen";"[biologisch]";"_";"protéines";"[biologique]";"_";true;false
"00824";"gliclazide";"gliclazide";"gliclazide";"_";"_";"gliclazide";"_";"_";true;false
"00829";"glucosamine";"glucosamine";"glucosamine";"[schaaldieren]";"_";"glucosamine";"[crustacés]";"_";true;false
"01911";"simeprevir";"siméprévir";"simeprevir";"_";"_";"siméprévir";"_";"_";true;false
"01986";"ibrutinib";"ibrutinib";"ibrutinib";"_";"_";"ibrutinib";"_";"_";true;false
"01600";"Serenoa repens";"Serenoa repens";"Serenoa repens";"[plantaardig]";"_";"Serenoa repens";"[végétal]";"_";true;false
"00911";"imipramine";"imipramine";"imipramine";"_";"_";"imipramine";"_";"_";true;false
"00913";"imiquimod";"imiquimod";"imiquimod";"_";"_";"imiquimod";"_";"_";true;false
"00921";"indinavir";"indinavir";"indinavir";"_";"_";"indinavir";"_";"_";true;false
"00819";"tuberculine gezuiverd";"tuberculine purifiée";"tuberculine";"[bacterieel, biologisch]";"gezuiverd";"tuberculine";"[bactérien, biologique]";"purifiée";true;false
"00821";"glatirameer";"glatiramère";"glatirameer";"_";"_";"glatiramère";"_";"_";true;false
"00822";"glatirameer acetaat";"glatiramère acétate";"glatirameer";"_";"acetaat";"glatiramère";"_";"acétate";true;false
"00925";"infliximab";"infliximab";"infliximab";"[biologisch, biosynthetisch]";"_";"infliximab";"[biologique, biosynthétique]";"_";true;false
"00928";"inosine pranobex";"inosine pranobex";"inosine";"_";"pranobex";"inosine";"_";"pranobex";true;false
"01649";"sulfadiazine";"sulfadiazine";"sulfadiazine";"_";"_";"sulfadiazine";"_";"_";true;false
"01908";"rupatadine";"rupatadine";"rupatadine";"_";"_";"rupatadine";"_";"_";true;false
"01181";"midazolam";"midazolam";"midazolam";"_";"_";"midazolam";"_";"_";true;false
"01770";"tramazoline";"tramazoline";"tramazoline";"_";"_";"tramazoline";"_";"_";true;false
"01188";"minoxidil";"minoxidil";"minoxidil";"_";"_";"minoxidil";"_";"_";true;false
"01189";"mirtazapine";"mirtazapine";"mirtazapine";"_";"_";"mirtazapine";"_";"_";true;false
"01190";"misoprostol";"misoprostol";"misoprostol";"_";"_";"misoprostol";"_";"_";true;false
"01292";"norgestrel";"norgestrel";"norgestrel";"_";"_";"norgestrel";"_";"_";true;false
"01295";"noscapine";"noscapine";"noscapine";"_";"_";"noscapine";"_";"_";true;false
"01382";"pegvisomant";"pegvisomant";"pegvisomant";"[biologisch, biosynthetisch]";"_";"pegvisomant";"[biologique, biosynthétique]";"_";true;false
"01406";"pindolol";"pindolol";"pindolol";"_";"_";"pindolol";"_";"_";true;false
"01447";"prasugrel";"prasugrel";"prasugrel";"_";"_";"prasugrel";"_";"_";true;false
"00398";"clobazam";"clobazam";"clobazam";"_";"_";"clobazam";"_";"_";true;false
"01518";"raltitrexed";"raltitrexed";"raltitrexed";"_";"_";"raltitrexed";"_";"_";true;false
"01520";"ranibizumab";"ranibizumab";"ranibizumab";"[biologisch, biosynthetisch]";"_";"ranibizumab";"[biologique, biosynthétique]";"_";true;false
"01521";"ranitidine";"ranitidine";"ranitidine";"_";"_";"ranitidine";"_";"_";true;false
"01523";"rasagiline";"rasagiline";"rasagiline";"_";"_";"rasagiline";"_";"_";true;false
"01186";"minocycline";"minocycline";"minocycline";"_";"_";"minocycline";"_";"_";true;false
"02041";"bismut";"bismuth";"bismut";"_";"_";"bismuth";"_";"_";true;false
"01227";"naftidrofuryl";"naftidrofuryl";"naftidrofuryl";"_";"_";"naftidrofuryl";"_";"_";true;false
"01553";"ritonavir";"ritonavir";"ritonavir";"_";"_";"ritonavir";"_";"_";true;false
"01555";"rivaroxaban";"rivaroxaban";"rivaroxaban";"_";"_";"rivaroxaban";"_";"_";true;false
"01556";"rivastigmine";"rivastigmine";"rivastigmine";"_";"_";"rivastigmine";"_";"_";true;false
"00994";"L-leucine";"L-leucine";"L-leucine";"_";"_";"L-leucine";"_";"_";true;false
"01773";"trastuzumab";"trastuzumab";"trastuzumab";"[biologisch, biosynthetisch]";"_";"trastuzumab";"[biologique, biosynthétique]";"_";true;false
"01774";"travoprost";"travoprost";"travoprost";"_";"_";"travoprost";"_";"_";true;false
"01781";"triazolam";"triazolam";"triazolam";"_";"_";"triazolam";"_";"_";true;false
"02044";"siltuximab";"siltuximab";"siltuximab";"[biologisch, biosynthetisch]";"_";"siltuximab";"[biologique, biosynthétique]";"_";true;false
"02035";"nintedanib";"nintédanib";"nintedanib";"_";"_";"nintédanib";"_";"_";true;false
"02034";"olaparib";"olaparib";"olaparib";"_";"_";"olaparib";"_";"_";true;false
"02033";"idelalisib";"idélalisib";"idelalisib";"_";"_";"idélalisib";"_";"_";true;false
"01790";"tropicamide";"tropicamide";"tropicamide";"_";"_";"tropicamide";"_";"_";true;false
"01201";"mometason";"mométasone";"mometason";"_";"_";"mométasone";"_";"_";true;false
"01796";"urapidil";"urapidil";"urapidil";"_";"_";"urapidil";"_";"_";true;false
"01799";"urokinase";"urokinase";"urokinase";"[biologisch, humane urine]";"_";"urokinase";"[biologique, urine humaine]";"_";true;false
"00756";"flutamide";"flutamide";"flutamide";"_";"_";"flutamide";"_";"_";true;false
"01802";"valaciclovir";"valaciclovir";"valaciclovir";"_";"_";"valaciclovir";"_";"_";true;false
"01805";"valganciclovir";"valganciclovir";"valganciclovir";"_";"_";"valganciclovir";"_";"_";true;false
"00797";"gadobutrol";"gadobutrol";"gadobutrol";"_";"_";"gadobutrol";"_";"_";true;false
