"Mppcv";"Mppnm_";"Link2MPG";"Link2PVT"
"2626935";"Losartan Apotex filmomh. tabl. 98 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=51029";"http://www.bcfi.be/nl/contents/jump?amppid=51029&view=pvt"
"2672491";"Renepho 435/235 filmomh. tabl. (deelb.) 180 x";"http://www.bcfi.be/nl/contents/jump?amppid=69690";"http://www.bcfi.be/nl/contents/jump?amppid=69690&view=pvt"
"2585297";"Vinorelbin AB inf. oploss. (conc.) i.v. [flac.] 10 x 50 mg / 5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=49148";"http://www.bcfi.be/nl/contents/jump?amppid=49148&view=pvt"
"2549293";"Venlafaxine EG harde caps. verl. afgifte 56 x 75 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46797";"http://www.bcfi.be/nl/contents/jump?amppid=46797&view=pvt"
"2549301";"Venlafaxine EG harde caps. verl. afgifte 98 x 75 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46805";"http://www.bcfi.be/nl/contents/jump?amppid=46805&view=pvt"
"2612992";"Piperacilline / Tazobactam Fresenius Kabi 2/250 inf. oploss. (pdr.) i.v. [flac.] 10 x";"http://www.bcfi.be/nl/contents/jump?amppid=50559";"http://www.bcfi.be/nl/contents/jump?amppid=50559&view=pvt"
"2613016";"Piperacilline / Tazobactam Fresenius Kabi 4/500 inf. oploss. (pdr.) i.v. [flac.] 10 x";"http://www.bcfi.be/nl/contents/jump?amppid=50567";"http://www.bcfi.be/nl/contents/jump?amppid=50567&view=pvt"
"2617314";"Venlafaxine EG harde caps. verl. afgifte 28 x 37,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=50757";"http://www.bcfi.be/nl/contents/jump?amppid=50757&view=pvt"
"2617322";"Venlafaxine EG harde caps. verl. afgifte 56 x 37,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=70300";"http://www.bcfi.be/nl/contents/jump?amppid=70300&view=pvt"
"2549327";"Venlafaxine EG harde caps. verl. afgifte 56 x 150 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46821";"http://www.bcfi.be/nl/contents/jump?amppid=46821&view=pvt"
"2656338";"Terbinafine EG crème 15 g 10 mg / 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=52175";"http://www.bcfi.be/nl/contents/jump?amppid=52175&view=pvt"
"2572659";"Topiramate EG filmomh. tabl. 100 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48314";"http://www.bcfi.be/nl/contents/jump?amppid=48314&view=pvt"
"2572675";"Topiramate EG filmomh. tabl. 60 x 50 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48322";"http://www.bcfi.be/nl/contents/jump?amppid=48322&view=pvt"
"2572709";"Topiramate EG filmomh. tabl. (deelb.) 60 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48348";"http://www.bcfi.be/nl/contents/jump?amppid=48348&view=pvt"
"2572766";"Topiramate EG filmomh. tabl. 100 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48371";"http://www.bcfi.be/nl/contents/jump?amppid=48371&view=pvt"
"2572774";"Topiramate EG filmomh. tabl. 60 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48389";"http://www.bcfi.be/nl/contents/jump?amppid=48389&view=pvt"
"2528750";"Terbinafine EG tabl. (deelb.) 14 x 250 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46110";"http://www.bcfi.be/nl/contents/jump?amppid=46110&view=pvt"
"2561512";"Concerta tabl. verl. afgifte 30 x 27 mg";"http://www.bcfi.be/nl/contents/jump?amppid=47464";"http://www.bcfi.be/nl/contents/jump?amppid=47464&view=pvt"
"2562593";"Steovit 1000/800 kauwtabl. Forte Citroen 84 x";"http://www.bcfi.be/nl/contents/jump?amppid=47563";"http://www.bcfi.be/nl/contents/jump?amppid=47563&view=pvt"
"2562585";"Steovit 1000/800 kauwtabl. Forte Citroen 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=47555";"http://www.bcfi.be/nl/contents/jump?amppid=47555&view=pvt"
"2697407";"Terbinafine EG tabl. (deelb.) 98 x 250 mg";"http://www.bcfi.be/nl/contents/jump?amppid=54825";"http://www.bcfi.be/nl/contents/jump?amppid=54825&view=pvt"
"2663532";"Rotarix susp. (pdr. + solv.) 1 x 1,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=58735";"http://www.bcfi.be/nl/contents/jump?amppid=58735&view=pvt"
"2634616";"Multihance 0,5 mmol / 1 ml inj. oploss. i.v. [voorgev. spuit] 1 x 5 mmol / 10 ml";"http://www.bcfi.be/nl/contents/jump?amppid=51383";"http://www.bcfi.be/nl/contents/jump?amppid=51383&view=pvt"
"2634582";"Multihance 0,5 mmol / 1 ml inj. oploss. i.v. [voorgev. spuit] 1 x 10 mmol / 20 ml";"http://www.bcfi.be/nl/contents/jump?amppid=51375";"http://www.bcfi.be/nl/contents/jump?amppid=51375&view=pvt"
"2804623";"Steovit 1000/800 kauwtabl. Forte Citroen 90 x";"http://www.bcfi.be/nl/contents/jump?amppid=59063";"http://www.bcfi.be/nl/contents/jump?amppid=59063&view=pvt"
"2548287";"Vimpat filmomh. tabl. 56 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46714";"http://www.bcfi.be/nl/contents/jump?amppid=46714&view=pvt"
"2563492";"Laxido oploss. (pdr., zakjes) Natuur 20 x";"http://www.bcfi.be/nl/contents/jump?amppid=47654";"http://www.bcfi.be/nl/contents/jump?amppid=47654&view=pvt"
"2713113";"Laxido oploss. (pdr., zakjes) Natuur 50 x";"http://www.bcfi.be/nl/contents/jump?amppid=55269";"http://www.bcfi.be/nl/contents/jump?amppid=55269&view=pvt"
"2563468";"Laxido oploss. (pdr., zakjes) Sinaasappel 20 x";"http://www.bcfi.be/nl/contents/jump?amppid=47647";"http://www.bcfi.be/nl/contents/jump?amppid=47647&view=pvt"
"2713105";"Laxido oploss. (pdr., zakjes) Sinaasappel 50 x";"http://www.bcfi.be/nl/contents/jump?amppid=55251";"http://www.bcfi.be/nl/contents/jump?amppid=55251&view=pvt"
"2548295";"Vimpat filmomh. tabl. 56 x 150 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46722";"http://www.bcfi.be/nl/contents/jump?amppid=46722&view=pvt"
"2548303";"Vimpat filmomh. tabl. 56 x 200 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46730";"http://www.bcfi.be/nl/contents/jump?amppid=46730&view=pvt"
"2550556";"Nogest tabl. (deelb.) 30 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46987";"http://www.bcfi.be/nl/contents/jump?amppid=46987&view=pvt"
"2652063";"Zanicombo 20/10 filmomh. tabl. 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=51961";"http://www.bcfi.be/nl/contents/jump?amppid=51961&view=pvt"
"2565471";"Nogest tabl. (deelb.) 90 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=47761";"http://www.bcfi.be/nl/contents/jump?amppid=47761&view=pvt"
"2582443";"Zanicombo 10/10 filmomh. tabl. 56 x";"http://www.bcfi.be/nl/contents/jump?amppid=49031";"http://www.bcfi.be/nl/contents/jump?amppid=49031&view=pvt"
"2582450";"Zanicombo 10/10 filmomh. tabl. 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=49049";"http://www.bcfi.be/nl/contents/jump?amppid=49049&view=pvt"
"2591097";"Forzaten 20/5 filmomh. tabl. 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=49445";"http://www.bcfi.be/nl/contents/jump?amppid=49445&view=pvt"
"2652055";"Zanicombo 20/10 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=51953";"http://www.bcfi.be/nl/contents/jump?amppid=51953&view=pvt"
"2652071";"Zanicombo 20/10 filmomh. tabl. 56 x";"http://www.bcfi.be/nl/contents/jump?amppid=51979";"http://www.bcfi.be/nl/contents/jump?amppid=51979&view=pvt"
"2582138";"Sevikar 40/10 filmomh. tabl. 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=48942";"http://www.bcfi.be/nl/contents/jump?amppid=48942&view=pvt"
"2598746";"Adrenaline (Tartrate) Sterop inj. oploss. i.m./i.v./s.c. [amp.] 5 x 1 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=49825";"http://www.bcfi.be/nl/contents/jump?amppid=49825&view=pvt"
"2582153";"Sevikar 20/5 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=48967";"http://www.bcfi.be/nl/contents/jump?amppid=48967&view=pvt"
"2582187";"Sevikar 40/5 filmomh. tabl. 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=48983";"http://www.bcfi.be/nl/contents/jump?amppid=48983&view=pvt"
"2582195";"Sevikar 40/5 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=48991";"http://www.bcfi.be/nl/contents/jump?amppid=48991&view=pvt"
"2591063";"Forzaten 40/5 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=49411";"http://www.bcfi.be/nl/contents/jump?amppid=49411&view=pvt"
"2591105";"Forzaten 40/10 filmomh. tabl. 98 x";"http://www.bcfi.be/nl/contents/jump?amppid=49452";"http://www.bcfi.be/nl/contents/jump?amppid=49452&view=pvt"
"2591113";"Forzaten 40/10 filmomh. tabl. 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=49460";"http://www.bcfi.be/nl/contents/jump?amppid=49460&view=pvt"
"2582146";"Sevikar 20/5 filmomh. tabl. 28 x";"http://www.bcfi.be/nl/contents/jump?amppid=48959";"http://www.bcfi.be/nl/contents/jump?amppid=48959&view=pvt"
"2990646";"Saphirena filmomh. tabl. 13 x 28 x 0,075 mg";"http://www.bcfi.be/nl/contents/jump?amppid=125336";"http://www.bcfi.be/nl/contents/jump?amppid=125336&view=pvt"
"2598712";"Adrenaline (Tartrate) Sterop inj. oploss. i.m./i.v./s.c. [amp.] 10 x 1 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=78691";"http://www.bcfi.be/nl/contents/jump?amppid=78691&view=pvt"
"2598738";"Adrenaline (Tartrate) Sterop inj. oploss. i.m./i.v./s.c. [amp.] 1 x 1 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=58719";"http://www.bcfi.be/nl/contents/jump?amppid=58719&view=pvt"
"2585776";"Adrenaline (HCl) Sterop inj. oploss. i.m./i.v./s.c. [amp.] 5 x 0,4 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=49262";"http://www.bcfi.be/nl/contents/jump?amppid=49262&view=pvt"
"2585768";"Adrenaline (HCl) Sterop inj. oploss. i.m./i.v./s.c. [amp.] 1 x 0,4 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=58693";"http://www.bcfi.be/nl/contents/jump?amppid=58693&view=pvt"
"2596484";"Adrenaline (HCl) Sterop inj. oploss. i.m./i.v./s.c. [amp.] 10 x 0,4 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=78717";"http://www.bcfi.be/nl/contents/jump?amppid=78717&view=pvt"
"2566966";"Ceftriaxone Fresenius Kabi inj./inf. oploss. (pdr.) i.m./i.v. [flac.] 10 x 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=47852";"http://www.bcfi.be/nl/contents/jump?amppid=47852&view=pvt"
"2679397";"Deca-Durabolin inj. oploss. i.m. [amp.] 1 x 25 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=53868";"http://www.bcfi.be/nl/contents/jump?amppid=53868&view=pvt"
"2585792";"Adrenaline (HCl) Sterop inj. oploss. i.m./i.v./s.c. [amp.] 1 x 0,8 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=58701";"http://www.bcfi.be/nl/contents/jump?amppid=58701&view=pvt"
"2596492";"Adrenaline (HCl) Sterop inj. oploss. i.m./i.v./s.c. [amp.] 10 x 0,8 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=78709";"http://www.bcfi.be/nl/contents/jump?amppid=78709&view=pvt"
"2585800";"Adrenaline (HCl) Sterop inj. oploss. i.m./i.v./s.c. [amp.] 5 x 0,8 mg / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=49270";"http://www.bcfi.be/nl/contents/jump?amppid=49270&view=pvt"
"2565877";"Xamiol 0,5/50 gel 60 g";"http://www.bcfi.be/nl/contents/jump?amppid=47787";"http://www.bcfi.be/nl/contents/jump?amppid=47787&view=pvt"
"2568301";"Niquitin oromuc. zuigtabl. Minilozenge 60 x 1,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48058";"http://www.bcfi.be/nl/contents/jump?amppid=48058&view=pvt"
"2568293";"Niquitin oromuc. zuigtabl. Minilozenge 20 x 1,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48041";"http://www.bcfi.be/nl/contents/jump?amppid=48041&view=pvt"
"2568327";"Niquitin oromuc. zuigtabl. Minilozenge 20 x 4 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48074";"http://www.bcfi.be/nl/contents/jump?amppid=48074&view=pvt"
"2568319";"Niquitin oromuc. zuigtabl. Minilozenge 60 x 4 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48066";"http://www.bcfi.be/nl/contents/jump?amppid=48066&view=pvt"
"2733665";"Dovobet 0,5/50 gel 60 g";"http://www.bcfi.be/nl/contents/jump?amppid=61127";"http://www.bcfi.be/nl/contents/jump?amppid=61127&view=pvt"
"2734788";"Rapydan 70/70 cut. medic. pleister 2 x";"http://www.bcfi.be/nl/contents/jump?amppid=64741";"http://www.bcfi.be/nl/contents/jump?amppid=64741&view=pvt"
"2755767";"Metronidazole B. Braun inf. oploss. i.v. [flac.] 20 x 500 mg / 100 ml";"http://www.bcfi.be/nl/contents/jump?amppid=59428";"http://www.bcfi.be/nl/contents/jump?amppid=59428&view=pvt"
"2572725";"Piperacilline / Tazobactam EG 2/250 inf. oploss. (pdr.) i.v. [flac.] 1 x";"http://www.bcfi.be/nl/contents/jump?amppid=48355";"http://www.bcfi.be/nl/contents/jump?amppid=48355&view=pvt"
"2572733";"Piperacilline / Tazobactam EG 4/500 inf. oploss. (pdr.) i.v. [flac.] 1 x";"http://www.bcfi.be/nl/contents/jump?amppid=48363";"http://www.bcfi.be/nl/contents/jump?amppid=48363&view=pvt"
"2627479";"Xarelto filmomh. tabl. 10 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=51128";"http://www.bcfi.be/nl/contents/jump?amppid=51128&view=pvt"
"2641389";"Xarelto filmomh. tabl. 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=51573";"http://www.bcfi.be/nl/contents/jump?amppid=51573&view=pvt"
"2657161";"Tevagrastim inj./inf. oploss. (conc.) i.v./s.c. [voorgev. spuit] 5 x 48 ME / 0,8 ml";"http://www.bcfi.be/nl/contents/jump?amppid=52217";"http://www.bcfi.be/nl/contents/jump?amppid=52217&view=pvt"
"2657187";"Tevagrastim inj./inf. oploss. (conc.) i.v./s.c. [voorgev. spuit] 5 x 30 ME / 0,5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=52225";"http://www.bcfi.be/nl/contents/jump?amppid=52225&view=pvt"
"2585511";"Venlafaxin Sandoz harde caps. verl. afgifte Retard 56 x 37,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=57299";"http://www.bcfi.be/nl/contents/jump?amppid=57299&view=pvt"
"3364882";"Nomegestrol Stragen tabl. (deelb.) 10 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=135749";"http://www.bcfi.be/nl/contents/jump?amppid=135749&view=pvt"
"2681393";"Ketesse filmomh. tabl. (deelb.) 10 x 12,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=54122";"http://www.bcfi.be/nl/contents/jump?amppid=54122&view=pvt"
"2541647";"Venlafaxin Sandoz harde caps. verl. afgifte Retard 56 x 75 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46342";"http://www.bcfi.be/nl/contents/jump?amppid=46342&view=pvt"
"2541662";"Venlafaxin Sandoz harde caps. verl. afgifte Retard 98 x 75 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46359";"http://www.bcfi.be/nl/contents/jump?amppid=46359&view=pvt"
"2541670";"Venlafaxin Sandoz harde caps. verl. afgifte Retard 28 x 150 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46367";"http://www.bcfi.be/nl/contents/jump?amppid=46367&view=pvt"
"2541696";"Venlafaxin Sandoz harde caps. verl. afgifte Retard 56 x 150 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46375";"http://www.bcfi.be/nl/contents/jump?amppid=46375&view=pvt"
"2541704";"Venlafaxin Sandoz harde caps. verl. afgifte Retard 98 x 150 mg";"http://www.bcfi.be/nl/contents/jump?amppid=46383";"http://www.bcfi.be/nl/contents/jump?amppid=46383&view=pvt"
"2555373";"Venlafaxin Sandoz harde caps. verl. afgifte Retard 7 x 37,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=47217";"http://www.bcfi.be/nl/contents/jump?amppid=47217&view=pvt"
"2582112";"Monofree Dexamethason ocul. druppels oploss. (unidose) [zonder bew.] 20 x 0,4 mg / 0,4 ml";"http://www.bcfi.be/nl/contents/jump?amppid=48926";"http://www.bcfi.be/nl/contents/jump?amppid=48926&view=pvt"
"1645142";"Bisoprolol Sandoz filmomh. tabl. (deelb. in 4) 56 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=26575";"http://www.bcfi.be/nl/contents/jump?amppid=26575&view=pvt"
"1645159";"Bisoprolol Sandoz filmomh. tabl. (deelb. in 4) 56 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=26583";"http://www.bcfi.be/nl/contents/jump?amppid=26583&view=pvt"
"1645167";"Bisoprolol Sandoz filmomh. tabl. (deelb. in 4) 28 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=26591";"http://www.bcfi.be/nl/contents/jump?amppid=26591&view=pvt"
"2352359";"Bisoprolol Sandoz filmomh. tabl. (deelb. in 4) 98 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=40741";"http://www.bcfi.be/nl/contents/jump?amppid=40741&view=pvt"
"2352383";"Bisoprolol Sandoz filmomh. tabl. (deelb. in 4) 98 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=40758";"http://www.bcfi.be/nl/contents/jump?amppid=40758&view=pvt"
"2585552";"Bisoprolol Sandoz filmomh. tabl. (deelb.) 30 x 2,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=49239";"http://www.bcfi.be/nl/contents/jump?amppid=49239&view=pvt"
"2622447";"Bisoprolol Sandoz filmomh. tabl. (deelb.) 60 x 2,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=50955";"http://www.bcfi.be/nl/contents/jump?amppid=50955&view=pvt"
"2878148";"Bisoprolol Sandoz filmomh. tabl. (deelb.) 100 x 2,5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=62968";"http://www.bcfi.be/nl/contents/jump?amppid=62968&view=pvt"
"2597003";"Qlaira filmomh. tabl. 3 x 28 (2+5+17+2+2)";"http://www.bcfi.be/nl/contents/jump?amppid=106435";"http://www.bcfi.be/nl/contents/jump?amppid=106435&view=pvt"
"3139508";"Quetiapine Teva filmomh. tabl. 60 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=78881";"http://www.bcfi.be/nl/contents/jump?amppid=78881&view=pvt"
"3346046";"Quetiapine Teva filmomh. tabl. 100 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=131284";"http://www.bcfi.be/nl/contents/jump?amppid=131284&view=pvt"
"2941797";"Quetiapine Teva filmomh. tabl. 6 x 25 mg";"http://www.bcfi.be/nl/contents/jump?amppid=66654";"http://www.bcfi.be/nl/contents/jump?amppid=66654&view=pvt"
"3040433";"Evicel weefsellijm (oploss.) [flac.] 2 ml (1 ml+1 ml)";"http://www.bcfi.be/nl/contents/jump?amppid=107276";"http://www.bcfi.be/nl/contents/jump?amppid=107276&view=pvt"
"2853091";"Donepezil Sandoz filmomh. tabl. 28 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=61895";"http://www.bcfi.be/nl/contents/jump?amppid=61895&view=pvt"
"2853109";"Donepezil Sandoz filmomh. tabl. 56 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=61903";"http://www.bcfi.be/nl/contents/jump?amppid=61903&view=pvt"
"2853117";"Donepezil Sandoz filmomh. tabl. 98 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=61911";"http://www.bcfi.be/nl/contents/jump?amppid=61911&view=pvt"
"2853141";"Donepezil Sandoz filmomh. tabl. (deelb.) 98 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=61945";"http://www.bcfi.be/nl/contents/jump?amppid=61945&view=pvt"
"2573137";"Movicol oploss. (pdr., zakjes) Chocoladesmaak 20 x";"http://www.bcfi.be/nl/contents/jump?amppid=48462";"http://www.bcfi.be/nl/contents/jump?amppid=48462&view=pvt"
"2573152";"Movicol oploss. (pdr., zakjes) Neutral 20 x";"http://www.bcfi.be/nl/contents/jump?amppid=48488";"http://www.bcfi.be/nl/contents/jump?amppid=48488&view=pvt"
"2582401";"Rocuronium Bromide Fresenius Kabi inj./inf. oploss. i.v. [flac.] 10 x 50 mg / 5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=62398";"http://www.bcfi.be/nl/contents/jump?amppid=62398&view=pvt"
"2669299";"Levocetirizine Teva filmomh. tabl. 10 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=53264";"http://www.bcfi.be/nl/contents/jump?amppid=53264&view=pvt"
"2657591";"Levocetirizine Teva filmomh. tabl. 40 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=52282";"http://www.bcfi.be/nl/contents/jump?amppid=52282&view=pvt"
"2688935";"Insuman Rapid inj. oploss. i.v./s.c. [flac.] 5 x 5 ml 100 IE / 1 ml";"http://www.bcfi.be/nl/contents/jump?amppid=54577";"http://www.bcfi.be/nl/contents/jump?amppid=54577&view=pvt"
"2657609";"Levocetirizine Teva filmomh. tabl. 60 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=52290";"http://www.bcfi.be/nl/contents/jump?amppid=52290&view=pvt"
"2585545";"Asa Sandoz oplosb. tabl. (deelb.) 60 x 100 mg";"http://www.bcfi.be/nl/contents/jump?amppid=49221";"http://www.bcfi.be/nl/contents/jump?amppid=49221&view=pvt"
"2576569";"Montelukast Teva kauwtabl. 28 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48777";"http://www.bcfi.be/nl/contents/jump?amppid=48777&view=pvt"
"2576577";"Montelukast Teva kauwtabl. 56 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48785";"http://www.bcfi.be/nl/contents/jump?amppid=48785&view=pvt"
"2576585";"Montelukast Teva kauwtabl. 28 x 4 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48793";"http://www.bcfi.be/nl/contents/jump?amppid=48793&view=pvt"
"2576593";"Montelukast Teva kauwtabl. 56 x 4 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48801";"http://www.bcfi.be/nl/contents/jump?amppid=48801&view=pvt"
"2655082";"Montelukast Teva kauwtabl. 98 x 4 mg";"http://www.bcfi.be/nl/contents/jump?amppid=52092";"http://www.bcfi.be/nl/contents/jump?amppid=52092&view=pvt"
"2655090";"Montelukast Teva kauwtabl. 98 x 5 mg";"http://www.bcfi.be/nl/contents/jump?amppid=52100";"http://www.bcfi.be/nl/contents/jump?amppid=52100&view=pvt"
"2655108";"Montelukast Teva filmomh. tabl. 98 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=52118";"http://www.bcfi.be/nl/contents/jump?amppid=52118&view=pvt"
"2795789";"Zirorphan siroop oploss. 150 ml 7,5 mg / 5 ml";"http://www.bcfi.be/nl/contents/jump?amppid=66902";"http://www.bcfi.be/nl/contents/jump?amppid=66902&view=pvt"
"0669457";"Kefadim inj./inf. oploss. (pdr.) i.m./i.v. [flac.] 1 x 1 g";"http://www.bcfi.be/nl/contents/jump?amppid=10348";"http://www.bcfi.be/nl/contents/jump?amppid=10348&view=pvt"
"2680411";"Valaciclovir Apotex filmomh. tabl. 10 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=54023";"http://www.bcfi.be/nl/contents/jump?amppid=54023&view=pvt"
"2583649";"Oroperidys orodisp. tabl. 30 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=49072";"http://www.bcfi.be/nl/contents/jump?amppid=49072&view=pvt"
"2493211";"Toviaz tabl. verl. afgifte 84 x 8 mg";"http://www.bcfi.be/nl/contents/jump?amppid=45443";"http://www.bcfi.be/nl/contents/jump?amppid=45443&view=pvt"
"2576551";"Montelukast Teva filmomh. tabl. 56 x 10 mg";"http://www.bcfi.be/nl/contents/jump?amppid=48769";"http://www.bcfi.be/nl/contents/jump?amppid=48769&view=pvt"
"2680403";"Valaciclovir Apotex filmomh. tabl. 42 x 500 mg";"http://www.bcfi.be/nl/contents/jump?amppid=54015";"http://www.bcfi.be/nl/contents/jump?amppid=54015&view=pvt"
