"mppcv";"hyr_";"hyrcv";"ogc";"mpcv";"ouc";"mppnm";"VolgNr";"GalCV";"spef";"cq";"cu";"cfq";"cfu";"aq";"au";"afq";"afu";"atype";"cmucomb";"law";"ssecr";"pupr";"use";"note";"pos";"Content_";"GalNm_";"Index";"RemA";"RemW";"InnCnk";"VosNm_";"BT";"gdkp";"Excip";"Cheapest";"SpecRules";"Narcotic";"Amb";"Hosp"
"2434660";"JCDC";"0008110";"G";"17426-1636";"O";"Mirtazapine Sandoz orodisp. tabl. 100x 30mg";"_";"00227";"_";100;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";43.7600;"_";"_";"_";"_";"orodisp. tabl.";11.3900;11.3900;6.7700;"21758";"mirtazapine oraal 30 mg";false;true;"_";true;false;false;true;false
"2434686";"JCDC";"0008110";"G";"17426-1636";"O";"Mirtazapine Sandoz orodisp. tabl. 50x 45mg";"_";"00227";"_";50;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";27.4000;"_";"_";"_";"_";"orodisp. tabl.";14.9800;7.4900;4.4600;"21766";"mirtazapine oraal 45 mg";false;true;"_";true;false;false;true;false
"2561538";"JGADA";"0008797";"B";"26989-935";"O";"Topamax filmomh. tabl. 100x 50mg";"_";"00009";"_";100;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4 b4";30.5200;"_";"_";"_";"_";"filmomh. tabl.";8.2300;8.2300;4.9000;"30924";"topiramaat oraal 50 mg [no switch: nauwe TT marge]";false;false;"_";false;false;false;true;false
"2476158";"RAEB";"0016626";"_";"17103-265";"O";"Midazolam B. Braun inj./inf./instill. oploss. [amp.] 10x 15mg/3ml";"_";"00583";"_";10;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj./inf./instill. oploss. i.m./i.v./rect. [amp.]";0.0000;0.0000;0.0000;"21626";"midazolam injectie/infusie/instillatie/rectaal 15 mg / 3 ml [no switch: anesthesie]";false;false;"_";false;false;false;true;false
"2476141";"RAEB";"0016626";"_";"17103-265";"O";"Midazolam B. Braun inj./inf./instill. oploss. [amp.] 20x 5mg/5ml";"_";"00583";"_";20;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj./inf./instill. oploss. i.m./i.v./rect. [amp.]";0.0000;0.0000;0.0000;"21642";"midazolam injectie/infusie/instillatie/rectaal 5 mg / 5 ml [no switch: anesthesie]";false;false;"_";false;false;false;true;false
"2476166";"RAEB";"0016626";"_";"17103-265";"O";"Midazolam B. Braun inj./inf./instill. oploss. [amp.] 20x 50mg/10ml";"_";"00583";"_";20;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj./inf./instill. oploss. i.m./i.v./rect. [amp.]";0.0000;0.0000;0.0000;"21634";"midazolam injectie/infusie/instillatie/rectaal 50 mg / 10 ml [no switch: anesthesie]";false;false;"_";false;false;false;true;false
"2430304";"MEBC";"0013185";"_";"20578-1289";"O";"Paclitaxel Mylan inf. oploss. (conc.) i.v. [flac.] 1x 30mg/5ml";"_";"00016";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inf. oploss. (conc.) i.v. [flac.]";0.0000;0.0000;0.0000;"24422";"paclitaxel infusie 30 mg / 5 ml [no switch: onco]";false;false;"_";false;false;false;true;false
"2430320";"MEBC";"0013185";"_";"20578-1289";"O";"Paclitaxel Mylan inf. oploss. (conc.) i.v. [flac.] 1x 100mg/16,7ml";"_";"00016";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inf. oploss. (conc.) i.v. [flac.]";0.0000;0.0000;0.0000;"24398";"paclitaxel infusie 100 mg / 16,7 ml [no switch: onco]";false;false;"_";false;false;false;true;false
"2430346";"IAADA";"0006940";"G";"16519-612";"O";"Meloxicam EG tabl. (deelb.) 30x 15mg";"_";"00010";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";9.4900;"_";"_";"_";"_";"tabl. (deelb.)";5.7700;1.7300;1.0400;"20339";"meloxicam oraal 15 mg";false;true;"_";true;false;false;true;false
"2434678";"JCDC";"0008110";"G";"17426-1636";"O";"Mirtazapine Sandoz orodisp. tabl. 30x 45mg";"_";"00227";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";20.1900;"_";"_";"_";"_";"orodisp. tabl.";18.0700;5.4200;3.2500;"21766";"mirtazapine oraal 45 mg";false;true;"_";true;false;false;true;false
"2434694";"JCDC";"0008110";"G";"17426-1636";"O";"Mirtazapine Sandoz orodisp. tabl. 100x 45mg";"_";"00227";"_";100;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";39.4400;"_";"_";"_";"_";"orodisp. tabl.";10.3600;10.3600;6.1600;"21766";"mirtazapine oraal 45 mg";false;true;"_";true;false;false;true;false
"2430312";"MEBC";"0013185";"_";"20578-1289";"O";"Paclitaxel Mylan inf. oploss. (conc.) i.v. [flac.] 1x 300mg/50ml";"_";"00016";"_";1;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inf. oploss. (conc.) i.v. [flac.]";0.0000;0.0000;0.0000;"24414";"paclitaxel infusie 300 mg / 50 ml [no switch: onco]";false;false;"_";false;false;false;true;false
"2714384";"TAAHA";"0019356";"_";"10694-265";"O";"Flumazenil B. Braun inj./inf. oploss. i.v. [amp.] 5x 0,5mg/5ml";"_";"00004";"_";5;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj./inf. oploss. i.v. [amp.]";0.0000;0.0000;0.0000;"13169";"flumazenil injectie/infusie 0,5 mg / 5 ml";false;false;"_";false;false;false;true;false
"1729326";"AGBG";"0001065";"G";"7773-1347";"O";"Diovane filmomh. tabl. (deelb.) 56x 80mg";"_";"00007";"_";56;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";17.1600;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";7.8200;4.3800;2.6300;"31906";"valsartan oraal 80 mg";false;true;"_";true;false;false;true;false
"2383123";"IEBA";"0007260";"G";"2972-1222";"O";"Beenos filmomh. tabl. 4x 70mg";"_";"00009";"_";4;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.0500;"_";"_";"_";"_";"filmomh. tabl.";74.0000;2.9600;1.7800;"836";"alendroninezuur oraal 70 mg";false;true;"_";true;false;false;true;false
"2383131";"IEBA";"0007260";"G";"2972-1222";"O";"Beenos filmomh. tabl. 12x 70mg";"_";"00009";"_";12;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";24.1400;"_";"_";"_";"_";"filmomh. tabl.";55.9200;6.7100;4.0000;"836";"alendroninezuur oraal 70 mg";false;true;"_";true;false;false;true;false
"2437036";"GBAD";"0006221";"G";"26385-1636";"O";"Terazosine Sandoz tabl. (deelb.) 98x 2mg";"_";"00010";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b4";18.5500;"_";"_";"_";"_";"tabl. (deelb.)";4.9600;4.8600;2.9100;"30064";"terazosine oraal 2 mg";false;true;"_";true;false;false;true;false
"2437051";"GBAD";"0006221";"G";"26385-1636";"O";"Terazosine Sandoz tabl. 56x 5mg";"_";"00002";"_";56;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b4";22.9100;"_";"_";"_";"_";"tabl.";11.4600;6.4200;3.8200;"30072";"terazosine oraal 5 mg";false;true;"_";true;false;false;true;false
"2437069";"GBAD";"0006221";"G";"26385-1636";"O";"Terazosine Sandoz tabl. 98x 5mg";"_";"00002";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b4";32.6900;"_";"_";"_";"_";"tabl.";8.9300;8.7500;5.2000;"30072";"terazosine oraal 5 mg";false;true;"_";true;false;false;true;false
"1722578";"AGBG";"0001065";"G";"7773-1347";"O";"Diovane filmomh. tabl. (deelb.) 56x 160mg";"_";"00007";"_";56;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";21.1200;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";10.2500;5.7400;3.4400;"31864";"valsartan oraal 160 mg";false;true;"_";true;false;false;true;false
"1729128";"AGBG";"0001065";"R";"7773-1347";"O";"Diovane filmomh. tabl. (deelb.) 28x 160mg";"_";"00007";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";17.2300;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";23.7900;6.6600;5.3700;"31864";"valsartan oraal 160 mg";false;false;"_";false;false;false;true;false
"1729136";"AGBG";"0001065";"B";"7773-1347";"O";"Diovane filmomh. tabl. (deelb.) 98x 160mg";"_";"00007";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";29.8900;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";8.2400;8.0800;4.8100;"31864";"valsartan oraal 160 mg";false;false;"_";false;false;false;true;false
"2433506";"EACC";"0004366";"G";"11775-612";"O";"Glimepiride EG tabl. (deelb.) 60x 2mg";"_";"00010";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a";10.5800;"_";"_";"_";"_";"tabl. (deelb.)";0.0000;0.0000;0.0000;"14704";"glimepiride oraal 2 mg";false;true;"_";true;false;false;true;false
"2433514";"EACC";"0004366";"G";"11775-612";"O";"Glimepiride EG tabl. (deelb.) 30x 2mg";"_";"00010";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a";7.5600;"_";"_";"_";"_";"tabl. (deelb.)";0.0000;0.0000;0.0000;"14704";"glimepiride oraal 2 mg";false;true;"_";true;false;false;true;false
"2433522";"EACC";"0004366";"G";"11775-612";"O";"Glimepiride EG tabl. (deelb.) 60x 3mg";"_";"00010";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a";13.6200;"_";"_";"_";"_";"tabl. (deelb.)";0.0000;0.0000;0.0000;"14712";"glimepiride oraal 3 mg";false;true;"_";true;false;false;true;false
"2449601";"EACC";"0004366";"G";"11775-612";"O";"Glimepiride EG tabl. (deelb.) 90x 3mg";"_";"00010";"_";90;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a";17.9600;"_";"_";"_";"_";"tabl. (deelb.)";0.0000;0.0000;0.0000;"14712";"glimepiride oraal 3 mg";false;true;"_";true;false;false;true;false
"2449619";"EACC";"0004366";"G";"11775-612";"O";"Glimepiride EG tabl. (deelb.) 90x 2mg";"_";"00010";"_";90;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a";13.6100;"_";"_";"_";"_";"tabl. (deelb.)";0.0000;0.0000;0.0000;"14704";"glimepiride oraal 2 mg";false;true;"_";true;false;false;true;false
"2451979";"ALBC";"0001636";"G";"10165-1743";"O";"Fenosup harde caps. Lidose 60x 160mg";"_";"00014";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b2";13.9600;"_";"_";"_";"_";"harde caps. Lidose";5.4700;3.2800;1.9700;"12344";"fenofibraat oraal 160 mg";false;true;"_";true;false;false;true;false
"2981256";"LDBA";"0025866";"_";"12005-141";"O";"Grazax subling. lyofilisaat 100x 75000SQ-T";"_";"00332";"_";100;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";285.8000;"_";"_";"_";"_";"subling. lyofilisaat";285.8000;285.8000;285.8000;"1164";"allergeenextract van 1 grassoort sublinguaal 75 000 SQ-T [NOVOS: biological]";false;false;"_";false;false;false;true;false
"2981249";"LDBA";"0025866";"_";"12005-141";"O";"Grazax subling. lyofilisaat 30x 75000SQ-T";"_";"00332";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";92.8800;"_";"_";"_";"_";"subling. lyofilisaat";309.6000;92.8800;92.8800;"1164";"allergeenextract van 1 grassoort sublinguaal 75 000 SQ-T [NOVOS: biological]";false;false;"_";false;false;false;true;false
"2433530";"EACC";"0004366";"G";"11775-612";"O";"Glimepiride EG tabl. (deelb.) 30x 3mg";"_";"00010";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a";9.0900;"_";"_";"_";"_";"tabl. (deelb.)";0.0000;0.0000;0.0000;"14712";"glimepiride oraal 3 mg";false;true;"_";true;false;false;true;false
"2455210";"GBAC";"0006213";"_";"22749-216";"O";"Ranomax harde caps. verl. afgifte 100x 0,4mg";"_";"00365";"_";100;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";30.9900;"_";"_";"_";"_";"harde caps. verl. afgifte";30.9900;30.9900;30.9900;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"3116456";"GBAC";"0006213";"_";"22749-216";"O";"Ranomax harde caps. verl. afgifte 200x 0,4mg";"_";"00365";"_";200;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";48.0000;"_";"_";"_";"_";"harde caps. verl. afgifte";24.0000;48.0000;48.0000;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"3153145";"GBAC";"0006213";"_";"22749-216";"O";"Ranomax harde caps. verl. afgifte 30x 0,4mg";"_";"00365";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";18.0000;"_";"_";"_";"_";"harde caps. verl. afgifte";60.0000;18.0000;18.0000;"29710";"tamsulosine oraal (gereg. afgifte) 0,4 mg";false;false;"_";false;false;false;true;false
"2433548";"EACC";"0004366";"G";"11775-612";"O";"Glimepiride EG tabl. (deelb.) 60x 4mg";"_";"00010";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a";16.6800;"_";"_";"_";"_";"tabl. (deelb.)";0.0000;0.0000;0.0000;"14720";"glimepiride oraal 4 mg";false;true;"_";true;false;false;true;false
"2433555";"EACC";"0004366";"G";"11775-612";"O";"Glimepiride EG tabl. (deelb.) 30x 4mg";"_";"00010";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a";10.6300;"_";"_";"_";"_";"tabl. (deelb.)";0.0000;0.0000;0.0000;"14720";"glimepiride oraal 4 mg";false;true;"_";true;false;false;true;false
"2449627";"EACC";"0004366";"G";"11775-612";"O";"Glimepiride EG tabl. (deelb.) 90x 4mg";"_";"00010";"_";90;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a";22.3700;"_";"_";"_";"_";"tabl. (deelb.)";0.0000;0.0000;0.0000;"14720";"glimepiride oraal 4 mg";false;true;"_";true;false;false;true;false
"1767235";"CAABC";"0002576";"G";"19851-1636";"O";"Omeprazol Sandoz harde maagsapresist. caps. 14x 10mg";"_";"00058";"_";14;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"c2";6.9900;"_";"_";"_";"_";"harde maagsapresist. caps.";12.1400;1.7000;1.7000;"23853";"omeprazol oraal 10 mg";false;true;"_";true;false;false;true;false
"1767243";"CAABC";"0002576";"G";"19851-1636";"O";"Omeprazol Sandoz harde maagsapresist. caps. 98x 10mg";"_";"00058";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b2";20.5400;"_";"_";"_";"_";"harde maagsapresist. caps.";5.6500;5.5400;3.3300;"23853";"omeprazol oraal 10 mg";false;true;"_";true;false;false;true;false
"1767250";"CAABC";"0002576";"G";"19851-1636";"O";"Omeprazol Sandoz harde maagsapresist. caps. 28x 10mg";"_";"00058";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"c2";8.4100;"_";"_";"_";"_";"harde maagsapresist. caps.";9.7100;2.7200;2.7200;"23853";"omeprazol oraal 10 mg";false;true;"_";true;false;false;true;false
"2446805";"HCAM";"0006619";"G";"27284-1636";"O";"Tramadol Sandoz tabl. verl. afgifte Uno 60x 200mg";"_";"00638";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";23.1000;"_";"_";"_";"_";"tabl. verl. afgifte Uno";10.7800;6.4700;3.8500;"31179";"tramadol oraal (gereg. afgifte) 1x/d 200 mg";false;true;"_";true;false;false;true;false
"2459055";"MICB";"0004820";"G";"3293-1818";"O";"Bicalutamide Teva filmomh. tabl. 56x 50mg";"_";"00009";"_";56;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4";122.2000;"_";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"3699";"bicalutamide oraal 50 mg [no switch: onco]";false;true;"_";true;false;false;true;false
"2469070";"MICB";"0004820";"G";"3285-1636";"O";"Bicalutamide Sandoz filmomh. tabl. 28x 50mg";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4";65.5700;"_";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"3699";"bicalutamide oraal 50 mg [no switch: onco]";false;true;"_";true;false;false;true;false
"2898500";"MICB";"0004820";"G";"3285-1636";"O";"Bicalutamide Sandoz filmomh. tabl. 98x 50mg";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"a4";195.3200;"_";"_";"_";"_";"filmomh. tabl.";0.0000;0.0000;0.0000;"3699";"bicalutamide oraal 50 mg [no switch: onco]";false;true;"_";true;false;false;true;false
"1724772";"CAABC";"0002576";"G";"19851-1636";"O";"Omeprazol Sandoz harde maagsapresist. caps. 14x 20mg";"_";"00058";"_";14;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"c2";8.2800;"_";"_";"_";"_";"harde maagsapresist. caps.";18.7900;2.6300;2.6300;"23861";"omeprazol oraal 20 mg";false;true;"_";true;false;false;true;false
"1767292";"CAABC";"0002576";"G";"19851-1636";"O";"Omeprazol Sandoz harde maagsapresist. caps. 56x 40mg";"_";"00058";"_";56;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b2";37.9000;"_";"_";"_";"_";"harde maagsapresist. caps.";17.8400;9.9900;5.9400;"23887";"omeprazol oraal 40 mg";false;true;"_";true;false;false;true;false
"1767300";"CAABC";"0002576";"G";"19851-1636";"O";"Omeprazol Sandoz harde maagsapresist. caps. 14x 40mg";"_";"00058";"_";14;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b2";13.9400;"_";"_";"_";"_";"harde maagsapresist. caps.";23.3600;3.2700;1.9600;"23887";"omeprazol oraal 40 mg";false;true;"_";true;false;false;true;false
"1767318";"CAABC";"0002576";"G";"19851-1636";"O";"Omeprazol Sandoz harde maagsapresist. caps. 98x 20mg";"_";"00058";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b2";30.7700;"_";"_";"_";"_";"harde maagsapresist. caps.";8.4600;8.2900;4.9300;"23861";"omeprazol oraal 20 mg";false;true;"_";true;false;false;true;false
"1767326";"CAABC";"0002576";"G";"19851-1636";"O";"Omeprazol Sandoz harde maagsapresist. caps. 28x 20mg";"_";"00058";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"c2";12.6900;"_";"_";"_";"_";"harde maagsapresist. caps.";20.2500;5.6700;5.6700;"23861";"omeprazol oraal 20 mg";false;true;"_";true;false;false;true;false
"1767342";"CAABC";"0002576";"G";"19851-1636";"O";"Omeprazol Sandoz harde maagsapresist. caps. 28x 40mg";"_";"00058";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b2";20.3300;"_";"_";"_";"_";"harde maagsapresist. caps.";19.5400;5.4700;3.2800;"23887";"omeprazol oraal 40 mg";false;true;"_";true;false;false;true;false
"1767367";"CAABC";"0002576";"G";"19851-1636";"O";"Omeprazol Sandoz harde maagsapresist. caps. 56x 20mg";"_";"00058";"_";56;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b2";20.2100;"_";"_";"_";"_";"harde maagsapresist. caps.";9.7000;5.4300;3.2600;"23861";"omeprazol oraal 20 mg";false;true;"_";true;false;false;true;false
"2615250";"AGBG";"0001065";"R";"7773-1347";"O";"Diovane filmomh. tabl. (deelb.) 98x 320mg";"_";"00007";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";35.7300;"_";"_";"_";"_";"filmomh. tabl. (deelb.)";13.5600;13.2900;9.9300;"31872";"valsartan oraal 320 mg";false;false;"_";false;false;false;true;false
"1770502";"TACCA";"0016469";"B";"23010-2097";"O";"Renagel filmomh. tabl. 180x 800mg";"_";"00009";"_";180;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b4";159.8400;"_";"_";"_";"_";"filmomh. tabl.";8.2200;14.8000;9.8000;"28639";"sevelamer oraal 800 mg";false;false;"_";true;false;false;true;false
"2472595";"GCAC";"0019448";"_";"5223-570";"O";"Cialis filmomh. tabl. 28x 5mg";"_";"00009";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";99.5900;"_";"_";"_";"_";"filmomh. tabl.";355.6800;99.5900;99.5900;"29660";"tadalafil oraal 5 mg";false;false;"_";false;false;false;true;false
"2614014";"LDAAC";"0012385";"_";"612-1263";"O";"Aerius orodisp. tabl. 12x 2,5mg";"_";"00227";"_";12;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";6.1700;"_";"_";"_";"_";"orodisp. tabl.";51.4200;6.1700;6.1700;"8581";"desloratadine oraal 2,5 mg";false;false;"_";false;false;false;true;false
"2618999";"LDAAC";"0012385";"_";"612-1263";"O";"Aerius orodisp. tabl. 30x 2,5mg";"_";"00227";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";13.8800;"_";"_";"_";"_";"orodisp. tabl.";46.2700;13.8800;13.8800;"8581";"desloratadine oraal 2,5 mg";false;false;"_";false;false;false;true;false
"2618973";"LDAAC";"0012385";"_";"612-1263";"O";"Aerius orodisp. tabl. 30x 5mg";"_";"00227";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"_";19.8400;"_";"_";"_";"_";"orodisp. tabl.";66.1300;19.8400;19.8400;"8599";"desloratadine oraal 5 mg";false;false;"_";false;false;false;true;false
"2441384";"LDAAC";"0012385";"R";"612-1263";"O";"Aerius siroop oploss. 150ml 2,5mg/5ml";"_";"00153";"_";1;"x";150.0000;"ml";"_";"_";0.0000;"_";"_";"_";"R";"cs";9.3600;"_";"_";"_";"_";"siroop oploss.";2.9200;4.3800;4.3800;"8573";"desloratadine oraal 2,5 mg / 5 ml";false;false;"_";false;false;false;true;false
"2388577";"AADG";"0000174";"B";"9860-1347";"U";"Exforge 10/160 filmomh. tabl. 98x";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";102.8100;"_";"_";"_";"_";"filmomh. tabl.";15.1000;14.8000;9.8000;"1685";"amlodipine + valsartan oraal 10 mg + 160 mg";false;false;"_";true;false;false;true;false
"2388593";"AADG";"0000174";"B";"9860-1347";"U";"Exforge 5/160 filmomh. tabl. 98x";"_";"00009";"_";98;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";93.8200;"_";"_";"_";"_";"filmomh. tabl.";15.1000;14.8000;9.8000;"1735";"amlodipine + valsartan oraal 5 mg + 160 mg";false;false;"_";true;false;false;true;false
"2616209";"BBAF";"0002261";"_";"6239-1685";"U";"Cofact 250 IE inj./inf. oploss. i.v. [2xflac.]";"_";"00199";"_";1;"x";"_";"_";"_";"_";10.0000;"ml";"s";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.]";0.0000;0.0000;0.0000;"15024";"Groep Cofact lage dosis injectie/infusie [NOVOS: biological]";false;false;"_";false;false;false;true;false
"2616217";"BBAF";"0002261";"_";"6239-1685";"U";"Cofact 500 IE inj./inf. oploss. i.v. [2xflac.]";"_";"00199";"_";1;"x";"_";"_";"_";"_";20.0000;"ml";"s";"_";"_";"_";0.0000;"H";"_";"_";"_";"inj./inf. oploss. (pdr. + solv.) i.v. [2x flac.]";0.0000;0.0000;0.0000;"15016";"Groep Cofact hoge dosis injectie/infusie [NOVOS: biological]";false;false;"_";false;false;false;true;false
"2448397";"HCAM";"0006619";"G";"27268-612";"O";"Tramadol EG tabl. verl. afgifte Retard 60x 100mg";"_";"00027";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";13.6600;"_";"_";"_";"_";"tabl. verl. afgifte Retard";5.2800;3.1700;1.9000;"31138";"tramadol oraal (gereg. afgifte) 2x/d 100 mg ";false;true;"_";true;false;false;true;false
"2601581";"KBCB";"0010470";"G";"13771-1636";"O";"Itraconazol Sandoz harde caps. 28x 100mg";"_";"00011";"_";28;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";20.4400;"_";"_";"_";"_";"harde caps.";19.6800;5.5100;3.3000;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2762128";"IEAB";"0013417";"_";"31740-554";"U";"Natecal 600/400 kauwtabl. D3 60x";"_";"00018";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"_";"_";15.2700;"_";"_";"_";"_";"kauwtabl. D3";25.4500;15.2700;15.2700;"4903";"calcium + colecalciferol oraal 600 mg + 400 IE";false;false;"_";false;false;false;true;false
"2601607";"KBCB";"0010470";"G";"13771-1636";"O";"Itraconazol Sandoz harde caps. 15x 100mg";"_";"00011";"_";15;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";14.8300;"_";"_";"_";"_";"harde caps.";23.8700;3.5800;2.1500;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2601615";"KBCB";"0010470";"G";"13771-1636";"O";"Itraconazol Sandoz harde caps. 4x 100mg";"_";"00011";"_";4;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";7.5700;"_";"_";"_";"_";"harde caps.";26.7500;1.0700;0.6400;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2601623";"KBCB";"0010470";"G";"13771-1636";"O";"Itraconazol Sandoz harde caps. 60x 100mg";"_";"00011";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";45.5300;"_";"_";"_";"_";"harde caps.";19.6800;11.8100;7.0200;"17681";"itraconazol oraal 100 mg";false;true;"_";true;false;false;true;false
"2448355";"HCAM";"0006619";"G";"27268-612";"O";"Tramadol EG tabl. verl. afgifte Retard 60x 200mg";"_";"00027";"_";60;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";22.9300;"_";"_";"_";"_";"tabl. verl. afgifte Retard";10.7200;6.4300;3.8300;"31187";"tramadol oraal (gereg. afgifte) 2x/d 200 mg";false;true;"_";true;false;false;true;false
"2448363";"HCAM";"0006619";"G";"27268-612";"O";"Tramadol EG tabl. verl. afgifte Retard 20x 150mg";"_";"00027";"_";20;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";9.7400;"_";"_";"_";"_";"tabl. verl. afgifte Retard";9.1000;1.8200;1.0900;"31161";"tramadol oraal (gereg. afgifte) 2x/d 150 mg";false;true;"_";true;false;false;true;false
"2448371";"HCAM";"0006619";"G";"27268-612";"O";"Tramadol EG tabl. verl. afgifte Retard 30x 100mg";"_";"00027";"_";30;"x";"_";"_";"_";"_";0.0000;"_";"_";"_";"R";"b";9.7400;"_";"_";"_";"_";"tabl. verl. afgifte Retard";6.0700;1.8200;1.0900;"31138";"tramadol oraal (gereg. afgifte) 2x/d 100 mg ";false;true;"_";true;false;false;true;false
